species	scaffold	mixed_groups	genestring	charAcount	charBcount	m	mode	mean	bases_covered_mixing	scaffold_total_bases	percent_scaffold_mixing	m_percent_of_way_to_mode	p_value_unmixed	num_iterations
Cowczarzaki	NW_011887292.1	ALG_15+ALG_63	AABABAABABBAAB	6	8	1.3658536585365857	1.024390243902439	0.9995846341463416	2727761	3794338	71.8903007586567	100.0	0.93739	100000
Cowczarzaki	NW_011887292.1	ALG_15+ALG_64	AAAAAAABBBBABB	6	8	0.3414634146341463	1.024390243902439	0.9986217073170732	970195	3794338	25.569545991949056	33.333333333333336	0.02891	100000
Sciliatum	NC_088643.1	ALG_15+ALG_65	ABABBA	3	3	1.5	1.0	0.999165	57826642	97974678	59.022028120368	100.0	0.89905	100000
Sciliatum	NC_088643.1	ALG_15+ALG_66	AABBBAB	4	3	0.823529411764706	0.823529411764706	1.000209411764706	32186738	97974678	32.85209878413686	100.0	0.54317	100000
Cowczarzaki	NW_011887292.1	ALG_15+ALG_67	BABBABAAAABAAB	6	8	1.1951219512195124	1.024390243902439	1.0004451219512198	2840883	3794338	74.87163768752283	100.0	0.81837	100000
Sciliatum	NC_088643.1	ALG_15+ALG_68	BAABBAB	3	4	1.2352941176470589	0.823529411764706	1.0013623529411766	60327011	97974678	61.574084479256975	100.0	0.80047	100000
Mleidyi	CM108480.1	ALG_15+ALG_70	ABABBABAABABAABBB	9	8	1.3385826771653544	1.0708661417322831	0.9993068503937008	9081391	14925576	60.8444927016552	100.0	0.93999	100000
Bmicroptera	NC_087079.1	ALG_15+ALG_70	AABAAAABBBAABBBBB	9	8	0.5354330708661417	1.0708661417322831	1.0001381102362203	6613544	18467570	35.811663364481625	50.0	0.06862	100000
Celegans	NC_003282.8	ALG_15+ALG_70	BBBAAABABABA	6	6	1.2	1.2	1.000734	9403116	17493829	53.75104558298816	100.0	0.82498	100000
Celegans	NC_003282.8	ALG_15+ALG_71	BBAAABABBABBA	6	7	1.0985915492957743	1.0985915492957743	1.0004085915492955	9630673	17493829	55.05182999102141	100.0	0.73328	100000
Pverrucosa	NC_089314.1	ALG_15+ALG_72	AAAAAAAABBBBBBBB	8	8	0.0	1.1428571428571428	0.9995871428571426	0	32159411	0.0	0.0	0.00011	100000
Sciliatum	NC_088643.1	ALG_15+ALG_72	BBBBAABBBBA	3	8	0.5945945945945946	0.891891891891892	0.9996175675675676	19345751	97974678	19.74566428276498	66.66666666666666	0.23698	100000
Sciliatum	NC_088643.1	ALG_15+ALG_74	AABBBBABBB	7	3	0.6250000000000001	0.9375000000000002	0.9994156250000004	55479072	97974678	56.62592940596345	66.66666666666666	0.28374	100000
Celegans	NC_003281.10	ALG_16+ALG_18	BBBAAAAABABB	6	6	0.6	1.2	0.998878	7478152	13783801	54.253191844542734	50.0	0.17748	100000
Olobularis	NC_089179.1	ALG_16+ALG_20	ABAAAABBBAABB	6	7	0.7323943661971831	1.0985915492957743	0.9985885915492958	1423614	3616715	39.36207304142018	66.66666666666667	0.29539	100000
Nvectensis	NC_064037.1	ALG_16+ALG_20	AAABABBBAABAB	6	7	1.0985915492957743	1.0985915492957743	1.0005623943661972	6903101	19319694	35.73090236315337	100.0	0.73252	100000
Acrassa	OZ181691.1	ALG_16+ALG_20	AABBABAAABAB	5	7	1.2413793103448274	0.8275862068965516	1.0002641379310342	4804802	6053708	79.36956985701985	100.0	0.85288	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_20	BAABABABABAAB	6	7	1.647887323943662	1.0985915492957743	1.000086338028169	14622757	23028209	63.49932380759616	100.0	0.99246	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_20	BBBABABABAAAA	7	6	1.0985915492957743	1.0985915492957743	1.0026167605633802	283602	16577688	1.7107451895583992	100.0	0.73044	100000
Hpanicea	NC_087384.1	ALG_16+ALG_20	ABBABAAAAABBB	7	6	0.7323943661971831	1.0985915492957743	1.001071408450704	2481642	7091591	34.9941501138461	66.66666666666667	0.29513	100000
Mleidyi	CM108484.1	ALG_16+ALG_20	BBBAAABBAAABA	6	7	0.7323943661971831	1.0985915492957743	0.9992056338028168	10444116	20866784	50.0513926822648	66.66666666666667	0.29585	100000
Sciliatum	NC_088649.1	ALG_16+ALG_20	ABBAAB	3	3	1.0	1.0	0.9991	18998716	35797121	53.07330720814113	100.0	0.70162	100000
Celegans	NC_003281.10	ALG_16+ALG_20	AAABAAABB	6	3	0.6666666666666666	1.0	0.9997333333333333	4076608	13783801	29.575354432351425	66.66666666666666	0.34636	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_20	ABBABBBABAAA	6	6	1.0	1.0	0.999818	12554880	20182140	62.20787290148616	100.0	0.60826	100000
Hsymbiolongicarpus	NC_079887.1	ALG_16+ALG_20	ABAABAABABA	7	4	1.7111111111111112	0.9777777777777776	1.000256888888889	13205306	28449500	46.416654071249056	100.0	1.0	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_21	BBBBBBAAAAAAA	7	6	0.0	1.0985915492957743	1.00009	0	16577688	0.0	0.0	0.00121	100000
Harmigera	NC_087141.1	ALG_16+ALG_23	BABAAAB	4	3	1.2352941176470589	0.823529411764706	0.9979323529411764	4620521	10338994	44.69023775427281	100.0	0.80046	100000
Celegans	NC_003281.10	ALG_16+ALG_23	AABABAABBAB	6	5	1.3469387755102042	0.8979591836734695	1.001035918367347	5900457	13783801	42.80718359181186	100.0	0.90953	100000
Hpanicea	NC_087384.1	ALG_16+ALG_23	AAAAAAABBBBB	7	5	0.0	0.8275862068965516	0.9999041379310344	0	7091591	0.0	0.0	0.00268	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_23	ABABABBBBAAA	6	6	1.0	1.0	0.99888	14530920	20182140	71.9989059633914	100.0	0.6091	100000
Nvectensis	NC_064037.1	ALG_16+ALG_23	AABABBABAABBA	6	7	1.2816901408450705	1.0985915492957743	0.998775352112676	10648827	19319694	55.11902517710684	100.0	0.87972	100000
Hsymbiolongicarpus	NC_079887.1	ALG_16+ALG_23	ABABBABBAAABA	7	6	1.2816901408450705	1.0985915492957743	0.9993264788732394	15875696	28449500	55.80307562523067	100.0	0.87882	100000
Olobularis	NC_089179.1	ALG_16+ALG_23	AABAABBABBAA	5	7	1.0344827586206895	0.8275862068965516	1.0002124137931034	1005465	3616715	27.800504048563408	100.0	0.65058	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_23	BBBBAAAAAABBA	7	6	0.3661971830985915	1.0985915492957743	1.000544084507042	1105885	16577688	6.670924196425943	33.333333333333336	0.04235	100000
Acrassa	OZ181691.1	ALG_16+ALG_23	AABBABAAAABB	5	7	0.8275862068965516	0.8275862068965516	1.000733793103448	4653167	6053708	76.8647414113796	100.0	0.42376	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_25	BBBBBBAAAAAAA	7	6	0.0	1.0985915492957743	0.999302676056338	0	16577688	0.0	0.0	0.00123	100000
Celegans	NC_003281.10	ALG_16+ALG_27	AABBAABAAB	6	4	1.052631578947368	1.052631578947368	1.0004499999999998	6474829	13783801	46.9741909361576	100.0	0.68985	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_27	BBAABAAABABA	5	7	1.2413793103448274	1.0344827586206895	1.000036551724138	11274435	23028209	48.95923517108951	100.0	0.85253	100000
Mleidyi	CM108484.1	ALG_16+ALG_27	BAAABBAABAAB	5	7	1.0344827586206895	1.0344827586206895	1.0007544827586208	10595461	20866784	50.77668413110521	100.0	0.65041	100000
Nvectensis	NC_064037.1	ALG_16+ALG_28	AAABAAABBABB	5	7	0.8275862068965516	0.8275862068965516	1.0005641379310346	9904413	19319694	51.265889615021855	100.0	0.42357	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_28	ABBAABBAABA	6	5	1.1224489795918369	0.8979591836734695	0.9977246938775512	16966908	20182140	84.06892430634214	100.0	0.74017	100000
Olobularis	NC_089179.1	ALG_16+ALG_32	AAAABABAABB	4	7	0.9777777777777776	0.9777777777777776	0.9989295555555556	562663	3616715	15.55729439560485	100.0	0.60774	100000
Hsymbiolongicarpus	NC_079887.1	ALG_16+ALG_32	ABAAABABABA	7	4	1.7111111111111112	0.9777777777777776	1.0005453333333334	15071655	28449500	52.97687129826535	100.0	1.0	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_32	BBBBBAAAAAAA	7	5	0.0	1.0344827586206895	0.998958620689655	0	16577688	0.0	0.0	0.00251	100000
Acrassa	OZ181691.1	ALG_16+ALG_32	AABAAAABBBAB	5	7	0.8275862068965516	1.0344827586206895	0.99888	4561858	6053708	75.3564261771463	80.0	0.42463	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_32	BABBAABABAA	6	5	1.3469387755102042	0.8979591836734695	1.001242448979592	16846584	20182140	83.47273381316353	100.0	0.91023	100000
Celegans	NC_003281.10	ALG_16+ALG_32	AABABAABABB	6	5	1.3469387755102042	0.8979591836734695	0.9990244897959186	6108964	13783801	44.319879545562216	100.0	0.91149	100000
Hpanicea	NC_087384.1	ALG_16+ALG_32	AAAAAAABBBBB	7	5	0.0	0.8275862068965516	1.0012593103448273	0	7091591	0.0	0.0	0.00256	100000
Nvectensis	NC_064037.1	ALG_16+ALG_32	AAABABBAAABB	5	7	0.8275862068965516	0.8275862068965516	0.9985489655172411	7615811	19319694	39.41993594722567	100.0	0.4266	100000
Mleidyi	CM108484.1	ALG_16+ALG_35	BBBAAABAAAAB	5	7	0.6206896551724137	0.8275862068965516	0.9992793103448272	10595461	20866784	50.77668413110521	75.0	0.19679	100000
Olobularis	NC_089179.1	ALG_16+ALG_35	BAAAABBBAAAB	5	7	0.6206896551724137	0.8275862068965516	1.000305517241379	1452566	3616715	40.16257847245359	75.0	0.19749	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_35	BBABAAABAAAB	7	5	1.0344827586206895	0.8275862068965516	0.9983255172413792	1565176	16577688	9.441461318369608	100.0	0.65243	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_35	ABABABBABAA	6	5	1.5714285714285716	0.8979591836734695	0.9996979591836738	16729139	20182140	82.8908084078299	100.0	0.97642	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_35	BBAAAAABABAB	5	7	1.0344827586206895	1.0344827586206895	1.0014393103448274	14622757	23028209	63.49932380759616	100.0	0.64965	100000
Hsymbiolongicarpus	NC_079887.1	ALG_16+ALG_35	ABBAABBABAAA	7	5	1.0344827586206895	1.0344827586206895	0.9997220689655172	7625373	28449500	26.803188105239105	100.0	0.65275	100000
Davara	NC_089286.1	ALG_16+ALG_35	BAABAAB	3	4	1.2352941176470589	0.823529411764706	0.998294705882353	2913002	14207406	20.503405055081835	100.0	0.79907	100000
Nvectensis	NC_064037.1	ALG_16+ALG_35	AAABBBABAAAB	5	7	0.8275862068965516	0.8275862068965516	0.998726896551724	10714410	19319694	55.45848707541641	100.0	0.42687	100000
Celegans	NC_003281.10	ALG_16+ALG_35	AAAABAABB	6	3	0.6666666666666666	1.0	0.9997666666666668	3739824	13783801	27.132022582160037	66.66666666666666	0.34532	100000
Acrassa	OZ181691.1	ALG_16+ALG_35	ABAAAAABBBAB	5	7	0.8275862068965516	1.0344827586206895	0.998983448275862	4851061	6053708	80.13371308956428	80.0	0.42388	100000
Hpanicea	NC_087384.1	ALG_16+ALG_35	BABBAAABAABA	7	5	1.2413793103448274	0.8275862068965516	1.0010979310344823	2477398	7091591	34.93430458693966	100.0	0.8537	100000
Celegans	NC_003281.10	ALG_16+ALG_36	AABABBAAAB	6	4	1.052631578947368	1.052631578947368	1.0010263157894737	5972385	13783801	43.32901352827134	100.0	0.68908	100000
Celegans	NC_003281.10	ALG_16+ALG_40	AAAABABABB	6	4	1.052631578947368	1.052631578947368	1.0001342105263156	3185404	13783801	23.10976486094075	100.0	0.68957	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_44	BBBBBAAAAAAA	7	5	0.0	1.0344827586206895	0.9999724137931032	0	16577688	0.0	0.0	0.00219	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_45	BBAABBAAABAA	5	7	0.8275862068965516	0.8275862068965516	1.0009448275862067	8250758	23028209	35.82891748116408	100.0	0.42312	100000
Mleidyi	CM108484.1	ALG_16+ALG_45	BBAAAAABAABB	5	7	0.6206896551724137	1.0344827586206895	1.0002806896551724	10595461	20866784	50.77668413110521	60.0	0.19644	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_49	BBAAAAABBBABBBABBBB	12	7	0.6375838926174497	1.0201342281879195	0.9991742953020136	14622757	23028209	63.49932380759616	62.5	0.11693	100000
Mleidyi	CM108484.1	ALG_16+ALG_49	BBAAABBBBAAAABBBBB	11	7	0.3970588235294117	1.0588235294117645	0.9999330882352938	10595461	20866784	50.77668413110521	37.5	0.01763	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_55	BBBBBBBBAAAAAAA	7	8	0.0	0.9278350515463918	0.9995226804123714	0	16577688	0.0	0.0	0.00025	100000
Celegans	NC_003281.10	ALG_16+ALG_57	BBBAAAAABABB	6	6	0.6	1.2	1.000692	7478152	13783801	54.253191844542734	50.0	0.17482	100000
Nvectensis	NC_064037.1	ALG_16+ALG_61	AABABAAABBABB	6	7	1.0985915492957743	1.0985915492957743	0.9990664788732394	11493349	19319694	59.49032629605831	100.0	0.7349	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_61	ABBAABBBAABA	6	6	1.0	1.2	1.001186	16966908	20182140	84.06892430634214	83.33333333333334	0.60685	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_64	BBBBBBAAAAAAA	7	6	0.0	1.0985915492957743	1.000060704225352	0	16577688	0.0	0.0	0.0012	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_66	BBBBBBAAAAAAA	7	6	0.0	1.0985915492957743	0.9998501408450704	0	16577688	0.0	0.0	0.00106	100000
Pverrucosa	NC_089313.1	ALG_16+ALG_67	ABAABBBBBAAA	6	6	0.6	1.0	0.99984	14530920	20182140	71.9989059633914	60.0	0.17493	100000
Ccandelabrum	NC_085085.1	ALG_16+ALG_67	BBBAAAAAABBA	7	5	0.4137931034482758	1.0344827586206895	0.9991241379310344	1105885	16577688	6.670924196425943	40.0	0.07614	100000
Hsymbiolongicarpus	NC_079887.1	ALG_16+ALG_67	ABABBABBAAAA	7	5	1.0344827586206895	0.8275862068965516	1.000179310344827	6490306	28449500	22.81342730100705	100.0	0.6513	100000
Hpanicea	NC_087384.1	ALG_16+ALG_67	AAAAAAABBBBB	7	5	0.0	1.0344827586206895	0.9972786206896548	0	7091591	0.0	0.0	0.00292	100000
Olobularis	NC_089179.1	ALG_16+ALG_67	AABAABBABBAA	5	7	1.0344827586206895	0.8275862068965516	0.9996103448275864	1005465	3616715	27.800504048563408	100.0	0.65135	100000
Celegans	NC_003281.10	ALG_16+ALG_67	AABAAABBAB	6	4	1.052631578947368	1.052631578947368	1.0005526315789472	5900457	13783801	42.80718359181186	100.0	0.6899	100000
Acrassa	OZ181691.1	ALG_16+ALG_67	AABBABAAAABB	5	7	0.8275862068965516	1.0344827586206895	1.0012075862068968	4653167	6053708	76.8647414113796	80.0	0.42289	100000
Harmigera	NC_087141.1	ALG_16+ALG_67	BABBAAAB	4	4	1.0	0.6666666666666666	0.9996766666666668	4620521	10338994	44.69023775427281	100.0	0.62876	100000
Nvectensis	NC_064037.1	ALG_16+ALG_67	AAABBABAABBBA	6	7	0.9154929577464788	1.0985915492957743	0.9992257746478874	8782094	19319694	45.45669305114253	83.33333333333334	0.50184	100000
Bmicroptera	NC_087073.1	ALG_16+ALG_71	AAAAABBBABBBABBB	9	7	0.5818181818181818	0.8727272727272727	0.999453090909091	5817412	23028209	25.262112220711565	66.66666666666666	0.10952	100000
Mleidyi	CM108484.1	ALG_16+ALG_71	AAABBBBAAAABBBB	8	7	0.3092783505154639	0.9278350515463918	1.0005154639175258	8774865	20866784	42.05183223250885	33.33333333333333	0.01521	100000
Davara	NC_089274.1	ALG_17+ALG_18	BBBBBBBAAAAAAA	7	7	0.0	1.0	0.9996883333333334	0	50264139	0.0	0.0	0.00059	100000
Davara	NC_089274.1	ALG_17+ALG_19	BBBBBBAAAAAAA	6	7	0.0	1.0985915492957743	1.000743661971831	0	50264139	0.0	0.0	0.00108	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_24	AAABBABABBABA	6	7	1.2816901408450705	1.0985915492957743	0.9995187323943664	13325931	20932313	63.6620090670343	100.0	0.87938	100000
Mleidyi	CM108485.1	ALG_17+ALG_24	BAABBABABAAAB	6	7	1.2816901408450705	1.0985915492957743	1.0004232394366197	11285837	17080198	66.07556305846103	100.0	0.87909	100000
Davara	NC_089274.1	ALG_17+ALG_33	BBBBBAAAAAAA	5	7	0.0	0.8275862068965516	0.9993082758620688	0	50264139	0.0	0.0	0.0025	100000
Davara	NC_089274.1	ALG_17+ALG_36	BBBBAAAAAAA	4	7	0.0	0.9777777777777776	1.000401111111111	0	50264139	0.0	0.0	0.00605	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_42	ABBAAAAABBBA	5	7	0.6206896551724137	0.8275862068965516	0.999746896551724	16046703	20932313	76.65996108504588	75.0	0.19666	100000
Mleidyi	CM108485.1	ALG_17+ALG_42	BBAABAAAAA	3	7	0.6250000000000001	0.9375000000000002	0.9995000000000004	549196	17080198	3.215395980772588	66.66666666666666	0.28441	100000
Mleidyi	CM108485.1	ALG_17+ALG_43	AABBAAAABBAB	5	7	0.8275862068965516	1.0344827586206895	1.000022068965517	8115910	17080198	47.51648663557647	80.0	0.42407	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_43	AAAABBBABBAA	5	7	0.6206896551724137	1.0344827586206895	1.0001275862068963	4699708	20932313	22.451928747673517	60.0	0.19632	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_48	BABBABBABBBABBABBAA	12	7	1.2751677852348997	1.0201342281879195	1.0017297315436242	12649595	20932313	60.43094711989067	100.0	0.90914	100000
Olobularis	NC_089176.1	ALG_17+ALG_48	ABBABAAABABBBBBA	9	7	1.018181818181818	0.8727272727272727	1.0012494545454542	3779462	4122402	91.68106361291304	100.0	0.62033	100000
Pverrucosa	NC_089319.1	ALG_17+ALG_48	BBABAABBAABBBBBBABA	7	12	1.0201342281879195	1.0201342281879195	1.0015244295302013	21343288	23802514	89.66820899674714	100.0	0.62123	100000
Mleidyi	CM108485.1	ALG_17+ALG_48	BAABBBBBABBABBAAABB	12	7	0.8926174496644297	1.0201342281879195	0.9993655704697988	11285837	17080198	66.07556305846103	87.50000000000001	0.42825	100000
Hpanicea	NC_087393.1	ALG_17+ALG_48	BBAABBBBABBBAAABBB	6	12	0.7142857142857143	1.0	1.0009442857142858	4114124	5741248	71.65905391998395	71.42857142857143	0.20486	100000
Ccandelabrum	NC_085093.1	ALG_17+ALG_48	BABBABBBABABAAAB	7	9	1.309090909090909	0.8727272727272727	1.000541090909091	4376669	8569238	51.07419119412951	100.0	0.91554	100000
Acrassa	OZ181680.1	ALG_17+ALG_48	BABBABBABBAAAABBBB	11	7	0.926470588235294	1.0588235294117645	1.0008688235294116	2812543	7346761	38.28276161426784	87.5	0.48414	100000
Nvectensis	NC_064045.1	ALG_17+ALG_48	BAAABBBBABBBBABABBA	12	7	1.0201342281879195	1.0201342281879195	0.9994165771812082	7120851	16388311	43.45079245811237	100.0	0.62486	100000
Sciliatum	NC_088645.1	ALG_17+ALG_48	BBBAABA	3	4	0.823529411764706	0.823529411764706	1.0024700000000002	1160574	46714003	2.4844242100168548	100.0	0.53843	100000
Davara	NC_089274.1	ALG_17+ALG_48	BBBAABBBBAABABBBAAB	12	7	0.8926174496644297	1.0201342281879195	0.999463758389262	27833545	50264139	55.37455839042622	87.50000000000001	0.42887	100000
Hsymbiolongicarpus	NC_079881.1	ALG_17+ALG_48	BABBBAABBBBAAAABB	7	10	0.6910569105691058	0.967479674796748	1.000639349593496	13630604	33314500	40.91492893484819	71.42857142857143	0.18143	100000
Cowczarzaki	NW_011887296.1	ALG_17+ALG_52	BBBBBBBBBAAAAAAA	9	7	0.0	0.8727272727272727	0.9996189090909092	0	1755431	0.0	0.0	0.00013	100000
Davara	NC_089274.1	ALG_17+ALG_57	BBBBBBBAAAAAAA	7	7	0.0	1.0	0.9996383333333332	0	50264139	0.0	0.0	0.00056	100000
Davara	NC_089274.1	ALG_17+ALG_58	BBBBBBAABAAAAA	7	7	0.3333333333333333	1.0	0.99859	3480405	50264139	6.92423081195124	33.33333333333333	0.02564	100000
Cowczarzaki	NW_011887296.1	ALG_17+ALG_59	BBBAAABBBBAAAA	7	7	0.3333333333333333	1.0	0.998695	414806	1755431	23.629866397483013	33.33333333333333	0.02507	100000
Bcyanae	OZ177751.1	ALG_17+ALG_60	ABABAB	3	3	2.0	1.0	1.000175	2961368	3940622	75.14976062154655	100.0	1.0	100000
Harmigera	NC_087121.1	ALG_17+ALG_60	ABBABAAB	4	4	1.3333333333333333	1.0	1.00102	12996946	15481669	83.95054822577592	100.0	0.88593	100000
Nvectensis	NC_064045.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.9997716666666668	9737922	16388311	59.41992435950233	100.0	0.92276	100000
Hsymbiolongicarpus	NC_079881.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.999765	13630604	33314500	40.91492893484819	100.0	0.92266	100000
Pverrucosa	NC_089319.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.99969	21345899	23802514	89.67917842627884	100.0	0.92248	100000
Abeatrix	OY725504.1	ALG_17+ALG_60	ABABAB	3	3	2.0	1.0	0.9987	2475704	3608949	68.59902980064278	100.0	1.0	100000
Sciliatum	NC_088645.1	ALG_17+ALG_60	ABABAB	3	3	2.0	1.0	0.99985	14803252	46714003	31.68911043654298	100.0	1.0	100000
Sciliatum	NC_088651.1	ALG_17+ALG_60	ABABAB	3	3	2.0	1.0	0.997135	15046671	30531927	49.281760040890966	100.0	1.0	100000
Acrassa	OZ181680.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.99957	2812543	7346761	38.28276161426784	100.0	0.92293	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	1.0000366666666665	17584170	20932313	84.00490667228223	100.0	0.92229	100000
Cowczarzaki	NW_011887296.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.9982516666666668	514211	1755431	29.29257828989006	100.0	0.92342	100000
Ccandelabrum	NC_085093.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	1.0001666666666666	4376669	8569238	51.07419119412951	100.0	0.92341	100000
Hpanicea	NC_087393.1	ALG_17+ALG_60	ABBAABBABAAB	6	6	1.2	1.0	1.00099	4114124	5741248	71.65905391998395	100.0	0.82441	100000
Olobularis	NC_089176.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	1.00114	3913474	4122402	94.93188679803669	100.0	0.92154	100000
Davara	NC_089274.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.999675	27833545	50264139	55.37455839042622	100.0	0.92251	100000
Mleidyi	CM108485.1	ALG_17+ALG_60	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.9986616666666666	11285837	17080198	66.07556305846103	100.0	0.92434	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_62	AAABBABABBABA	6	7	1.2816901408450705	1.0985915492957743	1.0004159154929575	13325931	20932313	63.6620090670343	100.0	0.8775	100000
Mleidyi	CM108485.1	ALG_17+ALG_62	BAABBABABAAAB	6	7	1.2816901408450705	1.0985915492957743	1.001155633802817	11285837	17080198	66.07556305846103	100.0	0.8781	100000
Mleidyi	CM108485.1	ALG_17+ALG_68	BBAABAAAAAB	4	7	0.7333333333333334	0.9777777777777776	1.0017675555555556	11285837	17080198	66.07556305846103	75.00000000000001	0.33086	100000
Bmicroptera	NC_087077.1	ALG_17+ALG_68	ABBAAAAABBBAB	6	7	0.7323943661971831	1.0985915492957743	1.0008681690140846	16754755	20932313	80.04253997157409	66.66666666666667	0.29313	100000
Cowczarzaki	NW_011887296.1	ALG_17+ALG_70	BBBBBBBBBAAAAAAA	9	7	0.0	1.018181818181818	1.000016	0	1755431	0.0	0.0	0.00022	100000
Davara	NC_089274.1	ALG_18+ALG_19	AAAAAAABBBBBB	6	7	0.0	1.0985915492957743	1.0005715492957747	0	50264139	0.0	0.0	0.00111	100000
Celegans	NC_003281.10	ALG_18+ALG_20	AAABAAABB	6	3	0.6666666666666666	1.0	1.0000366666666665	4661282	13783801	33.81710168334555	66.66666666666666	0.34519	100000
Celegans	NC_003281.10	ALG_18+ALG_23	AAABBBBAABA	6	5	0.6734693877551021	0.8979591836734695	0.999482448979592	6382313	13783801	46.302997264687725	75.0	0.26166	100000
Celegans	NC_003281.10	ALG_18+ALG_27	AAABBBAAAB	6	4	0.5263157894736841	1.052631578947368	1.0012210526315788	7059503	13783801	51.21593818715171	50.0	0.18934	100000
Pverrucosa	NC_089321.1	ALG_18+ALG_27	BAABABAAAABB	7	5	1.0344827586206895	1.0344827586206895	1.0006117241379309	4636238	21506351	21.55752968041859	100.0	0.64998	100000
Nvectensis	NC_064035.1	ALG_18+ALG_27	BBBAABAAABAA	5	7	0.8275862068965516	0.8275862068965516	0.999275172413793	6396877	22031953	29.03454360128673	100.0	0.42553	100000
Hsymbiolongicarpus	NC_079886.1	ALG_18+ALG_27	BBABAAAABA	6	4	1.052631578947368	1.052631578947368	1.0028684210526313	10791073	28792000	37.479414420672406	100.0	0.68784	100000
Celegans	NC_003281.10	ALG_18+ALG_32	AAABBBAAABB	6	5	0.4489795918367347	0.8979591836734695	0.999675510204082	6693638	13783801	48.56162679655633	50.0	0.1117	100000
